NUMERO DE ESTUDIANTE;TIPO DE INGRESO;COHORTE;AÑO_INGRESO;TIPO_LICEO;PROCEDENCIA_DEL_LICEO;PROMEDIO_BACHILLERATO;GENERO;NOMBRE_CARRERA;SITUACION;INDICE ACADEMICO;ULTIMO PERIODO CURSADO
3186;Admisión Regular;13;2013;P;Distrito Federal;;M;COMERCIO INTERNACIONAL;SUSPENDIDO;1;Septiembre-Diciembre 2013
3187;Admisión Regular;13;2013;O;Miranda;;M;INGENIERÍA DE MANTENIMIENTO;SUSPENDIDO;2,1333;Septiembre-Diciembre 2013
3188;Admisión Regular;15;2016;P;Miranda;14,9268;M;INGENIERÍA DE MANTENIMIENTO;SUSPENDIDO;1;Abril-Julio 2016
3189;Admisión Regular;15;2016;P;VARGAS;15,7805;F;COMERCIO EXTERIOR;ACTIVO;3,42;Enero-Marzo   2018
3190;Admisión Regular;15;2016;O;VARGAS;18,7317;F;ADMINISTRACIÓN DEL TURISMO;ACTIVO;4,1698;Enero-Marzo   2018
3191;Admisión Regular;15;2016;P;Distrito Federal;14,6098;M;COMERCIO EXTERIOR;SUSPENDIDO;1;Abril-Julio 2016
3192;Admisión OPSU;17;2017;P;Vargas;18,8205;F;COMERCIO EXTERIOR;SUSPENDIDO;1,4615;Septiembre - Diciembre 2017
3193;Segunda Carrera;13;2014;O;VARGAS;15,1;M;MANTENIMIENTO AERONÁUTICO;SUSPENDIDO;4;Enero-Marzo   2015
3194;Segunda Carrera;13;2014;O;VARGAS;14,17;M;MANTENIMIENTO AERONÁUTICO;SUSPENDIDO;3,5714;Enero-Marzo   2015
3195;Admisión OPSU;17;2017;S;Distrito Federal;15,0976;M;TECNOLOGÍA ELÉCTRICA;ACTIVO;2,8462;Enero-Marzo   2018
3196;Segunda Carrera;13;2014;P;MIRANDA;17,17;F;COMERCIO EXTERIOR;SUSPENDIDO;3,1818;Enero-Marzo   2015
3197;Admisión OPSU;17;2017;P;Monagas;19,9512;F;COMERCIO INTERNACIONAL;ACTIVO;3,5625;Enero-Marzo   2018
3198;Admisión Regular;14;2015;P;DISTRITO CAPITAL;14,4634;F;ADMINISTRACIÓN ADUANERA;RETIRADO;3,9;Septiembre - Diciembre 2016
3199;Admisión Regular;14;2015;P;Lara;16,0732;F;COMERCIO EXTERIOR;ACTIVO;3,7264;Enero-Marzo   2018
3200;Admisión Regular;15;2016;P;Miranda;14,0976;M;COMERCIO EXTERIOR;ACTIVO;4,2154;Enero-Marzo   2018
3201;Admisión Regular;14;2015;P;VARGAS;14,5581;F;ADMINISTRACIÓN HOTELERA;ACTIVO;3,8148;Enero-Marzo   2018
3202;Admisión Regular;14;2015;O;Vargas;18,0976;F;COMERCIO EXTERIOR;ACTIVO;3,8;Enero-Marzo   2018
3203;Admisión Regular;14;2015;P;Vargas;15,1951;M;COMERCIO EXTERIOR;SUSPENDIDO;2,1786;Enero-Marzo   2016
3204;Admisión Regular;14;2015;P;Vargas;15,7073;F;ORGANIZACIÓN EMPRESARIAL;ACTIVO;3,6636;Enero-Marzo   2018
3205;Admisión Regular;14;2015;P;Vargas;15,561;F;ORGANIZACIÓN EMPRESARIAL;ACTIVO;3,7848;Enero-Marzo   2018
3206;Admisión Regular;14;2015;S;VARGAS;13,5349;F;COMERCIO EXTERIOR;ACTIVO;3,1667;Enero-Marzo   2018
3207;Admisión Regular;14;2015;S;Vargas;15,2683;F;ADMINISTRACIÓN DEL TURISMO;ACTIVO;4,1441;Enero-Marzo   2018
3208;Admisión Regular;14;2015;O;MERIDA;18,7073;F;ADMINISTRACIÓN ADUANERA;ACTIVO;3,3676;Enero-Marzo   2018
3209;Admisión Regular;14;2015;O;VARGAS;15,5366;M;ADMINISTRACIÓN ADUANERA;ACTIVO;3,8261;Enero-Marzo   2018
3210;Admisión Regular;14;2015;S;Vargas;17,2927;M;MANTENIMIENTO AERONÁUTICO;SUSPENDIDO;3,2059;Abril-Julio 2016
3211;Admisión Regular;14;2015;P;VARGAS;16,0698;F;ADMINISTRACIÓN ADUANERA;ACTIVO;3,56;Enero-Marzo   2018
3212;Admisión Regular;14;2015;P;Vargas;14,9512;F;TECNOLOGÍA MECÁNICA;SUSPENDIDO;1;Enero-Marzo   2015
3213;Admisión Regular;14;2015;P;Vargas;15,1951;M;COMERCIO EXTERIOR;RETIRADO;3,8305;Enero-Marzo   2017
3214;Admisión Regular;14;2015;P;Miranda;13,8293;F;ADMINISTRACIÓN HOTELERA;RETIRADO;3,1622;Septiembre - Diciembre 2016
3215;Admisión Regular;14;2015;S;VARGAS;15,7674;F;COMERCIO EXTERIOR;ACTIVO;4,3398;Enero-Marzo   2018
3216;Admisión Regular;14;2015;P;Vargas;13,5116;M;TECNOLOGÍA MECÁNICA;SUSPENDIDO;2,7273;Abril-Julio 2015
3217;Admisión Regular;14;2015;O;VARGAS;16,0976;F;ADMINISTRACIÓN ADUANERA;SUSPENDIDO;2,1538;Enero-Marzo   2015
3218;Admisión Regular;14;2015;P;DISTRITO CAPITAL;16,2439;M;ADMINISTRACIÓN ADUANERA;ACTIVO;3,2523;Septiembre - Diciembre 2017
3219;Admisión Regular;14;2015;P;VARGAS;16,6829;M;TECNOLOGÍA ELECTRÓNICA;SUSPENDIDO;3,4242;Septiembre - Diciembre 2016
3220;Admisión Regular;14;2015;P;Distrito Federal;14,4146;M;COMERCIO INTERNACIONAL;SUSPENDIDO;3,1803;Enero-Marzo   2017
3221;Admisión Regular;14;2015;P;VARGAS;14,5366;M;ADMINISTRACIÓN HOTELERA;SUSPENDIDO;1,6923;Enero-Marzo   2015
3222;Admisión Regular;14;2015;S;Distrito Federal;16,8537;M;MANTENIMIENTO AERONÁUTICO;ACTIVO;3,6792;Enero-Marzo   2018
3223;Admisión Regular;14;2015;O;Vargas;16,4359;F;ADMINISTRACIÓN HOTELERA;ACTIVO;3,7526;Enero-Marzo   2018
3224;Admisión Regular;14;2015;P;VARGAS;15,4634;F;ADMINISTRACIÓN DEL TURISMO;SUSPENDIDO;2,8696;Abril-Julio 2015
3225;Admisión Regular;14;2015;P;Miranda;14,9512;M;GESTIÓN DE LA HOSPITALIDAD;SUSPENDIDO;1;Enero-Marzo   2015
3226;Admisión Regular;14;2015;P;Vargas;13,8537;M;ADMINISTRACIÓN DEL TRANSPORTE;SUSPENDIDO;1;Enero-Marzo   2015
3227;Admisión Regular;14;2015;P;VARGAS;15,5122;F;ADMINISTRACIÓN DEL TURISMO;SUSPENDIDO;1,9231;Enero-Marzo   2015
3228;Admisión Regular;14;2015;P;DISTRITO CAPITAL;16,4878;F;ADMINISTRACIÓN ADUANERA;ACTIVO;3,5217;Enero-Marzo   2018
3229;Admisión Regular;14;2015;O;VARGAS;15,2195;M;COMERCIO EXTERIOR;SUSPENDIDO;1,913;Abril-Julio 2016
3230;Admisión Regular;14;2015;P;Miranda;15,2619;F;COMERCIO EXTERIOR;ACTIVO;3,6726;Septiembre - Diciembre 2017
3231;Admisión Regular;14;2015;S;Vargas;14,122;M;ORGANIZACIÓN EMPRESARIAL;ACTIVO;4,2323;Enero-Marzo   2018
3232;Admisión Regular;14;2015;S;Vargas;14,5122;F;COMERCIO EXTERIOR;ACTIVO;3,4151;Enero-Marzo   2018
3233;Admisión Regular;14;2015;O;Vargas;15,1707;F;TECNOLOGÍA ELECTRÓNICA;ACTIVO;3,26;julio-agosto 2017
3234;Admisión Regular;14;2015;P;VARGAS;18,0233;F;ADMINISTRACIÓN ADUANERA;SUSPENDIDO;1;Enero-Marzo   2015
3235;Admisión Regular;14;2015;O;Vargas;13,7561;M;TECNOLOGÍA ELECTRÓNICA;SUSPENDIDO;2,0323;Abril-Julio 2015
3236;Admisión Regular;14;2015;P;VARGAS;15,7073;F;ADMINISTRACIÓN ADUANERA;ACTIVO;3,5362;Enero-Marzo   2018
3237;Admisión Regular;14;2015;S;VARGAS;17,0476;F;ADMINISTRACIÓN DEL TURISMO;SUSPENDIDO;3,8769;Enero-Marzo   2017
3238;Admisión Regular;14;2015;O;Vargas;17,8293;F;ORGANIZACIÓN EMPRESARIAL;ACTIVO;3,6056;Enero-Marzo   2018
3239;Admisión Regular;14;2015;P;VARGAS;17,3902;M;ADMINISTRACIÓN HOTELERA;RETIRADO;3,506;Septiembre - Diciembre 2017
3240;Admisión Regular;14;2015;P;Distrito Federal;15,5122;F;GESTIÓN DE LA HOSPITALIDAD;ACTIVO;3,6476;Septiembre - Diciembre 2017
3241;Admisión Regular;14;2015;P;Vargas;15,4634;M;COMERCIO EXTERIOR;ACTIVO;4,3486;Enero-Marzo   2018
3242;Admisión Regular;14;2015;S;Vargas;12,4634;F;ADMINISTRACIÓN DEL TURISMO;ACTIVO;4,0654;Enero-Marzo   2018
3243;Admisión Regular;14;2015;P;VARGAS;15,9512;F;COMERCIO EXTERIOR;ACTIVO;3,7778;Enero-Marzo   2018
3244;Admisión Regular;14;2015;P;Vargas;13,6429;M;TECNOLOGÍA ELÉCTRICA;ACTIVO;3,5333;Enero-Marzo   2018
3245;Admisión Regular;14;2015;P;DISTRITO CAPITAL;16;F;ADMINISTRACIÓN DEL TURISMO;ACTIVO;3,6848;Enero-Marzo   2018
3246;Admisión Regular;14;2015;P;Distrito Federal;16,2927;F;COMERCIO EXTERIOR;ACTIVO;4,0367;Enero-Marzo   2018
3247;Admisión Regular;14;2015;P;Miranda;15,8293;M;INGENIERÍA DE MANTENIMIENTO;ACTIVO;3,8716;Enero-Marzo   2018
3248;Admisión Regular;14;2015;P;VARGAS;15,2683;M;COMERCIO EXTERIOR;ACTIVO;3,9911;Enero-Marzo   2018
3249;Admisión Regular;14;2015;O;VARGAS;17,0976;M;TECNOLOGÍA ELÉCTRICA;ACTIVO;3,1333;Enero-Marzo   2018
3250;Admisión Regular;14;2015;S;Vargas;14,7317;F;ADMINISTRACIÓN HOTELERA;ACTIVO;3,9619;Enero-Marzo   2018
3251;Admisión Regular;14;2015;P;Vargas;13,1463;M;TECNOLOGÍA ELECTRÓNICA;SUSPENDIDO;1,5217;Abril-Julio 2016
3252;Admisión Regular;14;2015;O;Vargas;15,3171;M;TECNOLOGÍA ELECTRÓNICA;ACTIVO;3,36;Enero-Marzo   2018
3253;Admisión Regular;14;2015;P;Vargas;14,439;F;COMERCIO EXTERIOR;ACTIVO;3,9565;Enero-Marzo   2018
3254;Admisión Regular;14;2015;P;Vargas;13,561;M;COMERCIO EXTERIOR;SUSPENDIDO;3,3636;Abril-Julio 2015
3255;Admisión Regular;14;2015;S;Vargas;16,4048;F;ADMINISTRACIÓN DEL TURISMO;ACTIVO;3,9167;Enero-Marzo   2018
3256;Admisión Regular;14;2015;P;Vargas;15,0488;F;ADMINISTRACIÓN DEL TURISMO;ACTIVO;3,5139;Enero-Marzo   2018
3257;Admisión Regular;14;2015;P;VARGAS;16,2683;M;TECNOLOGÍA ELECTRÓNICA;ACTIVO;3,2676;Septiembre - Diciembre 2017
3258;Admisión Regular;14;2015;S;Vargas;16,0444;M;TECNOLOGÍA MECÁNICA;SUSPENDIDO;3,3548;Abril-Julio 2015
3259;Admisión Regular;14;2015;S;Vargas;15,6444;M;MANTENIMIENTO AERONÁUTICO;ACTIVO;3,4706;Enero-Marzo   2018
3260;Admisión Regular;14;2015;P;Vargas;14,5854;M;MANTENIMIENTO AERONÁUTICO;ACTIVO;3,675;Enero-Marzo   2018
3261;Admisión Regular;14;2015;P;VARGAS;14,878;M;COMERCIO EXTERIOR;SUSPENDIDO;2,5652;Abril-Julio 2015
3262;Admisión Regular;14;2015;S;Distrito Federal;17,0488;F;COMERCIO INTERNACIONAL;ACTIVO;4,0085;Enero-Marzo   2018
3263;Admisión Regular;14;2015;P;Vargas;14,2955;M;TECNOLOGÍA MECÁNICA;ACTIVO;3,3333;Enero-Marzo   2018
3264;Admisión Regular;14;2015;P;Miranda;16,1951;F;ADMINISTRACIÓN DEL TURISMO;ACTIVO;2,9661;Abril-Julio 2016
3265;Admisión Regular;14;2015;P;Miranda;14,7805;F;GESTIÓN DE LA HOSPITALIDAD;SUSPENDIDO;1;Enero-Marzo   2015
3266;Admisión Regular;14;2015;P;VARGAS;12,5366;M;MANTENIMIENTO AERONÁUTICO;ACTIVO;3,0536;Septiembre - Diciembre 2017
3267;Admisión Regular;14;2015;P;Miranda;13,6429;F;ADMINISTRACIÓN ADUANERA;ACTIVO;3,9691;Enero-Marzo   2018
3268;Admisión Regular;14;2015;P;Distrito Federal;12,5366;F;ADMINISTRACIÓN HOTELERA;ACTIVO;3,8926;Enero-Marzo   2018
3269;Admisión Regular;14;2015;S;Vargas;14,5122;F;COMERCIO EXTERIOR;ACTIVO;3,2024;Enero-Marzo   2018
3270;Admisión Regular;14;2015;P;Vargas;15,878;F;COMERCIO EXTERIOR;ACTIVO;3,5079;Enero-Marzo   2018
3271;Admisión Regular;14;2015;P;DISTRITO CAPITAL;14,0244;F;COMERCIO EXTERIOR;SUSPENDIDO;1;Enero-Marzo   2015
3272;Admisión Regular;14;2015;S;Distrito Federal;16,2683;F;COMERCIO INTERNACIONAL;ACTIVO;4,4405;Enero-Marzo   2018
3273;Admisión Regular;14;2015;O;Vargas;17,9268;F;ADMINISTRACIÓN DEL TURISMO;SUSPENDIDO;2,9608;Septiembre - Diciembre 2016
3274;Admisión Regular;14;2015;P;Vargas;14,1;F;COMERCIO EXTERIOR;SUSPENDIDO;1;Enero-Marzo   2015
3275;Admisión Regular;14;2015;P;VARGAS;14,881;M;ORGANIZACIÓN EMPRESARIAL;SUSPENDIDO;2,6923;Abril-Julio 2015
3276;Admisión Regular;14;2015;P;Vargas;11,4839;M;ADMINISTRACIÓN HOTELERA;SUSPENDIDO;3,2;Septiembre - Diciembre 2016
3277;Admisión Regular;14;2015;P;VARGAS;14,2927;M;MANTENIMIENTO AERONÁUTICO;SUSPENDIDO;1,9231;Enero-Marzo   2015
3278;Admisión Regular;14;2015;P;VARGAS;14,6829;F;COMERCIO EXTERIOR;SUSPENDIDO;0;Enero-Marzo   2015
3279;Admisión Regular;14;2015;P;VARGAS;13,7805;M;MANTENIMIENTO AERONÁUTICO;ACTIVO;3,5455;Enero-Marzo   2017
3280;Admisión Regular;14;2015;P;Vargas;17,2927;M;MANTENIMIENTO AERONÁUTICO;ACTIVO;3,5679;Enero-Marzo   2018
3281;Admisión Regular;14;2015;P;Vargas;14,4634;F;ADMINISTRACIÓN HOTELERA;ACTIVO;3,3;Enero-Marzo   2018
3282;Admisión Regular;14;2015;S;Miranda;14,4146;F;ORGANIZACIÓN EMPRESARIAL;ACTIVO;3,96;Enero-Marzo   2018
3283;Admisión Regular;14;2015;P;Distrito Federal;12,9756;M;ORGANIZACIÓN EMPRESARIAL;ACTIVO;3,9787;Enero-Marzo   2018
3284;Admisión Regular;14;2015;P;Zulia;16,0732;F;COMERCIO EXTERIOR;ACTIVO;3,9174;Enero-Marzo   2018
3285;Admisión Regular;14;2015;O;VARGAS;14,5854;F;ADMINISTRACIÓN ADUANERA;ACTIVO;3,4337;Enero-Marzo   2018
3286;Admisión Regular;14;2015;P;Distrito Federal;15,9512;F;ADMINISTRACIÓN ADUANERA;SUSPENDIDO;2,4545;Abril-Julio 2015
3287;Admisión Regular;14;2015;O;MIRANDA;12,0952;M;ADMINISTRACIÓN DEL TURISMO;ACTIVO;3,7091;Enero-Marzo   2018
3288;Admisión Regular;14;2015;P;Aragua;19,3902;F;GESTIÓN DE LA HOSPITALIDAD;ACTIVO;4,7619;Abril-Julio 2016
3289;Admisión Regular;14;2015;S;Vargas;14,9524;F;ADMINISTRACIÓN HOTELERA;ACTIVO;4,0693;Enero-Marzo   2018
3290;Admisión Regular;14;2015;O;DISTRITO CAPITAL;13,8293;F;ADMINISTRACIÓN DEL TURISMO;ACTIVO;4,6;Enero-Marzo   2018
3291;Admisión Regular;14;2015;P;Distrito Federal;14,561;M;GESTIÓN DE LA HOSPITALIDAD;SUSPENDIDO;1;Enero-Marzo   2015
3292;Admisión Regular;14;2015;S;Aragua;18,1463;M;INGENIERÍA DE MANTENIMIENTO;ACTIVO;3,6887;Enero-Marzo   2018
3293;Admisión Regular;14;2015;O;Aragua;16,9512;F;COMERCIO INTERNACIONAL;RETIRADO;4,1746;Septiembre - Diciembre 2016
3294;Admisión Regular;14;2015;P;Aragua;14,3;M;COMERCIO INTERNACIONAL;SUSPENDIDO;1;Enero-Marzo   2015
3295;Admisión Regular;14;2015;O;Anzoátegui;15,975;M;GESTIÓN DE LA HOSPITALIDAD;ACTIVO;3,4;Enero-Marzo   2018
3296;Admisión Regular;14;2015;P;Miranda;13,4878;F;COMERCIO INTERNACIONAL;RETIRADO;3,8485;Septiembre - Diciembre 2016
3297;Admisión Regular;14;2015;P;Aragua;17;M;INGENIERÍA DE MANTENIMIENTO;SUSPENDIDO;3,6667;julio-agosto 2015
3298;Admisión Regular;14;2015;P;Miranda;17,122;F;ADMINISTRACIÓN ADUANERA;SUSPENDIDO;1;Enero-Marzo   2015
3299;Admisión Regular;14;2015;P;Miranda;12,5366;M;TECNOLOGÍA ELÉCTRICA;CAMBIO DE SEDE;3,4054;Enero-Marzo   2016
3300;Admisión Regular;14;2015;P;Distrito Federal;13,9;M;ORGANIZACIÓN EMPRESARIAL;CAMBIO DE SEDE;3,8276;Abril-Julio 2015
3301;Admisión Regular;14;2015;P;Bolívar;14,561;M;COMERCIO EXTERIOR;SUSPENDIDO;1;Enero-Marzo   2015
3302;Admisión Regular;14;2015;P;Distrito Federal;12,9268;F;ADMINISTRACIÓN DEL TURISMO;SUSPENDIDO;1;Enero-Marzo   2015
3303;Admisión Regular;14;2015;P;DISTRITO CAPITAL;11,7;F;ADMINISTRACIÓN ADUANERA;ACTIVO;3,1299;Enero-Marzo   2018
3304;Admisión Regular;14;2015;P;Distrito Federal;13,2927;M;COMERCIO EXTERIOR;ACTIVO;3,4318;Abril-Julio 2016
3305;Admisión Regular;14;2015;P;Miranda;17,6829;M;TECNOLOGÍA MECÁNICA;SUSPENDIDO;3,8462;Enero-Marzo   2015
3306;Admisión Regular;14;2015;P;Distrito Federal;13,2683;M;ADMINISTRACIÓN ADUANERA;ACTIVO;3,2958;Enero-Marzo   2018
3307;Admisión Regular;14;2015;O;MIRANDA;15,2683;F;ADMINISTRACIÓN ADUANERA;RETIRADO;3,0385;Abril-Julio 2016
3308;Admisión Regular;14;2015;P;GUARICO;16;F;ADMINISTRACIÓN HOTELERA;ACTIVO;3,7048;Enero-Marzo   2018
3309;Admisión Regular;14;2015;P;Miranda;18,0976;M;MANTENIMIENTO AERONÁUTICO;ACTIVO;4,1228;Septiembre - Diciembre 2017
3310;Admisión Regular;14;2015;P;Miranda;14,4878;F;ADMINISTRACIÓN HOTELERA;SUSPENDIDO;2,56;Abril-Julio 2015
3311;Admisión Regular;14;2015;S;Miranda;13,561;M;MANTENIMIENTO AERONÁUTICO;SUSPENDIDO;2,92;Abril-Julio 2015
3312;Admisión Regular;14;2015;O;Guárico;15,6585;M;GESTIÓN DE LA HOSPITALIDAD;ACTIVO;3,2292;Enero-Marzo   2018
3313;Admisión Regular;14;2015;P;Distrito Federal;13,9512;M;MANTENIMIENTO AERONÁUTICO;RETIRADO;3,5238;Abril-Julio 2016
3314;Admisión Regular;14;2015;P;Miranda;13,0732;M;TECNOLOGÍA MECÁNICA;ACTIVO;3,4058;Enero-Marzo   2018
3315;Admisión Regular;14;2015;O;Distrito Federal;13,561;F;COMERCIO EXTERIOR;SUSPENDIDO;2,2174;Abril-Julio 2016
3316;Equivalencia;14;2015;O;LARA;14,15;M;COMERCIO EXTERIOR;SUSPENDIDO;2,9615;Abril-Julio 2016
3317;Admisión Regular;14;2015;O;Distrito Federal;14,9268;F;TECNOLOGÍA ELECTRÓNICA;ACTIVO;2,9048;Septiembre - Diciembre 2016
3318;Admisión Regular;14;2015;P;Miranda;15,4878;F;GESTIÓN DE LA HOSPITALIDAD;ACTIVO;4,1204;Enero-Marzo   2018
3319;Admisión Regular;14;2015;P;Miranda;16,6429;F;ORGANIZACIÓN EMPRESARIAL;ACTIVO;4,1748;Enero-Marzo   2018
3320;Admisión Regular;14;2015;P;Distrito Federal;17,561;M;ADMINISTRACIÓN ADUANERA;SUSPENDIDO;1;Enero-Marzo   2015
3321;Admisión Regular;14;2015;O;Distrito Federal;16,439;F;COMERCIO EXTERIOR;ACTIVO;3,7925;Enero-Marzo   2018
3322;Admisión Regular;14;2015;P;Distrito Federal;15,4878;M;TECNOLOGÍA ELECTRÓNICA;RETIRADO;3,0189;Septiembre - Diciembre 2017
3323;Admisión Regular;14;2015;O;Miranda;14,0732;M;TECNOLOGÍA MECÁNICA;ACTIVO;3,0952;Enero-Marzo   2018
3324;Equivalencia;14;2015;;;13,51;F;GESTIÓN DE LA HOSPITALIDAD;ACTIVO;4,3488;Enero-Marzo   2018
3325;Admisión Regular;14;2015;P;Distrito Federal;16,4634;M;ADMINISTRACIÓN ADUANERA;ACTIVO;4,0098;Enero-Marzo   2018
3326;Admisión Regular;14;2015;S;Distrito Federal;15,3171;M;MANTENIMIENTO AERONÁUTICO;ACTIVO;3,2169;Septiembre - Diciembre 2017
3327;Admisión Regular;14;2015;P;MIRANDA;13,4634;M;ADMINISTRACIÓN ADUANERA;ACTIVO;3,6321;Enero-Marzo   2018
3328;Admisión Regular;14;2015;O;Distrito Federal;14,9268;M;TECNOLOGÍA ELECTRÓNICA;SUSPENDIDO;1;Enero-Marzo   2015
3329;Admisión Regular;14;2015;O;Distrito Federal;12,0714;M;MANTENIMIENTO AERONÁUTICO;ACTIVO;2,9483;Enero-Marzo   2017
3330;Admisión Regular;14;2015;P;Miranda;17,3333;M;ADMINISTRACIÓN ADUANERA;ACTIVO;3,57;Enero-Marzo   2018
3331;Admisión Regular;14;2015;P;Miranda;15,6341;F;TECNOLOGÍA ELECTRÓNICA;SUSPENDIDO;1;Enero-Marzo   2015
3332;Admisión Regular;14;2015;P;Miranda;13,2195;M;TECNOLOGÍA ELECTRÓNICA;SUSPENDIDO;2,814;Abril-Julio 2016
3333;Admisión Regular;14;2015;O;Distrito Federal;13,1795;M;MANTENIMIENTO AERONÁUTICO;ACTIVO;3,5763;Septiembre - Diciembre 2017
3334;Admisión Regular;14;2015;P;Miranda;14,8537;F;ADMINISTRACIÓN ADUANERA;ACTIVO;3,6703;Enero-Marzo   2018
3335;Admisión Regular;14;2015;P;Distrito Federal;15,9512;M;ORGANIZACIÓN EMPRESARIAL;ACTIVO;4,3934;Enero-Marzo   2018
3336;Admisión Regular;14;2015;S;Miranda;13,561;M;ADMINISTRACIÓN HOTELERA;RETIRADO;3,5745;Septiembre - Diciembre 2017
3337;Admisión Regular;14;2015;P;Miranda;13,9268;M;TECNOLOGÍA ELÉCTRICA;CAMBIO DE SEDE;3,7632;Enero-Marzo   2016
3338;Admisión Regular;14;2015;P;CARABOBO;14,825;F;ADMINISTRACIÓN HOTELERA;SUSPENDIDO;1,2308;Enero-Marzo   2015
3339;Admisión Regular;14;2015;P;Distrito Federal;13,4634;M;TECNOLOGÍA MECÁNICA;SUSPENDIDO;2,9;Enero-Marzo   2016
3340;Admisión Regular;14;2015;O;Distrito Federal;16,5366;M;INGENIERÍA DE MANTENIMIENTO;RETIRADO;3,8413;Septiembre - Diciembre 2017
3341;Admisión Regular;14;2015;S;Sucre;16,2857;F;ORGANIZACIÓN EMPRESARIAL;SUSPENDIDO;3,0769;Enero-Marzo   2015
3342;Admisión Regular;14;2015;P;MIRANDA;16,6341;F;COMERCIO EXTERIOR;ACTIVO;3,8113;Enero-Marzo   2018
3343;Admisión Regular;14;2015;P;Miranda;14,3415;M;TECNOLOGÍA ELECTRÓNICA;SUSPENDIDO;1;Enero-Marzo   2015
3344;Admisión Regular;14;2015;O;Distrito Federal;16,425;M;TECNOLOGÍA MECÁNICA;ACTIVO;4,0849;Enero-Marzo   2018
3345;Admisión Regular;14;2015;P;Miranda;16,8293;M;MANTENIMIENTO AERONÁUTICO;ACTIVO;3,2817;Enero-Marzo   2018
3346;Admisión Regular;14;2015;P;Distrito Federal;14,2927;M;COMERCIO EXTERIOR;ACTIVO;4,0283;Enero-Marzo   2018
3347;Admisión Regular;14;2015;P;Miranda;16,1707;M;TECNOLOGÍA ELECTRÓNICA;SUSPENDIDO;2,5526;Enero-Marzo   2016
3348;Admisión Regular;14;2015;P;Distrito Federal;16,9268;F;ADMINISTRACIÓN DEL TURISMO;ACTIVO;3,8018;Enero-Marzo   2018
3349;Admisión Regular;14;2015;P;Miranda;12,7333;M;TECNOLOGÍA ELECTRÓNICA;ACTIVO;3,039;Enero-Marzo   2018
3350;Admisión Regular;14;2015;P;Distrito Federal;13,122;F;ADMINISTRACIÓN HOTELERA;SUSPENDIDO;3;Enero-Marzo   2016
3351;Admisión Regular;15;2016;P;Miranda;17,878;F;COMERCIO INTERNACIONAL;ACTIVO;4,4127;Enero-Marzo   2018
3352;Admisión Regular;14;2015;P;Distrito Federal;16;M;ORGANIZACIÓN EMPRESARIAL;ACTIVO;4,3982;Enero-Marzo   2018
3353;Admisión Regular;15;2016;P;Miranda;13,4878;M;INGENIERÍA DE MANTENIMIENTO;ACTIVO;4,1094;Enero-Marzo   2018
3354;Admisión Regular;15;2016;P;Vargas;16,2683;F;ADMINISTRACIÓN ADUANERA;RETIRADO;4,0851;Septiembre - Diciembre 2017
3355;Admisión Regular;15;2016;P;Distrito Federal;16,5122;M;ADMINISTRACIÓN ADUANERA;ACTIVO;3,4615;Abril-Julio 2016
3356;Admisión Regular;14;2015;P;Miranda;13,3333;F;TECNOLOGÍA ELECTRÓNICA;SUSPENDIDO;1;Enero-Marzo   2015
3357;Admisión Regular;14;2015;S;Distrito Federal;17,6341;F;ADMINISTRACIÓN HOTELERA;SUSPENDIDO;1,6923;Enero-Marzo   2015
3358;Admisión Regular;15;2016;P;Miranda;17,2564;M;ADMINISTRACIÓN HOTELERA;SUSPENDIDO;1;Abril-Julio 2016
3359;Admisión Regular;15;2016;O;ARAGUA;18,4634;F;COMERCIO EXTERIOR;ACTIVO;3,8214;Enero-Marzo   2018
3360;Admisión Regular;14;2015;O;Miranda;16,3571;F;ADMINISTRACIÓN ADUANERA;ACTIVO;3,5056;Enero-Marzo   2018
3361;Admisión Regular;14;2015;P;MIRANDA;15,7317;F;ADMINISTRACIÓN ADUANERA;SUSPENDIDO;2,9231;Enero-Marzo   2015
3362;Admisión Regular;14;2015;O;Miranda;15,4286;M;TECNOLOGÍA MECÁNICA;ACTIVO;3,8396;Enero-Marzo   2018
3363;Admisión Regular;14;2015;S;DISTRITO CAPITAL;14,3;F;ADMINISTRACIÓN DEL TURISMO;SUSPENDIDO;1;Enero-Marzo   2015
3364;Admisión Regular;14;2015;P;Miranda;13,0976;F;ADMINISTRACIÓN ADUANERA;SUSPENDIDO;3,5625;Enero-Marzo   2016
3365;Admisión Regular;14;2015;P;Distrito Federal;13,775;F;ORGANIZACIÓN EMPRESARIAL;ACTIVO;3,5641;Enero-Marzo   2018
3366;Admisión Regular;14;2015;P;Miranda;15,5366;F;ADMINISTRACIÓN HOTELERA;ACTIVO;4,1712;Septiembre - Diciembre 2017
3367;Admisión Regular;14;2015;O;Miranda;15,5366;F;ADMINISTRACIÓN DEL TURISMO;SUSPENDIDO;2,0714;Enero-Marzo   2016
3368;Admisión Regular;14;2015;O;Miranda;15,7073;F;ORGANIZACIÓN EMPRESARIAL;ACTIVO;3,9195;Enero-Marzo   2018
3369;Admisión Regular;14;2015;P;Miranda;14,0244;M;COMERCIO EXTERIOR;ACTIVO;3,7826;Enero-Marzo   2018
3370;Admisión Regular;14;2015;P;Distrito Federal;14,9512;M;ORGANIZACIÓN EMPRESARIAL;ACTIVO;3,6042;Enero-Marzo   2018
